loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
200,0.000,0.121,6.339,0.000,3.288,9.336,0.381,0.187,7.174,0.000,3.786,9.174,0.259,0.000,0.000,0.000,0.000,0,0.999,0.014,792,1092,1489,1100,3.204,9.339
201,0.000,0.121,6.339,0.000,3.286,9.394,0.412,0.187,7.174,-0.005,3.753,9.169,0.320,0.000,0.000,0.000,0.000,0,0.999,0.013,792,1092,1490,1099,3.296,9.339
202,0.000,0.121,6.339,-0.005,3.267,9.408,0.443,0.187,7.174,0.000,3.751,9.128,0.290,0.000,0.000,0.000,0.000,0,0.999,0.014,793,1093,1491,1099,3.296,9.339
203,0.000,0.121,6.339,0.000,3.262,9.408,0.381,0.187,7.174,0.016,3.736,9.130,0.259,0.000,0.000,0.000,0.000,0,0.999,0.013,793,1092,1491,1099,3.204,9.247
204,0.000,0.121,6.339,0.000,3.272,9.396,0.259,0.187,7.174,0.000,3.717,9.178,0.351,0.000,0.000,0.000,0.000,0,0.999,0.013,792,1092,1490,1100,3.204,9.339
205,0.000,0.121,6.339,-0.005,3.365,9.408,0.381,0.187,7.174,0.000,3.760,9.133,0.381,0.000,0.000,0.000,0.000,0,0.999,0.014,793,1092,1490,1100,3.204,9.339
206,0.000,0.121,6.339,0.005,3.356,9.387,0.443,0.187,7.174,-0.005,3.784,9.147,0.259,0.000,0.000,0.000,0.000,0,0.999,0.013,792,1092,1492,1099,3.204,9.339
207,0.000,0.121,6.339,0.005,3.260,9.351,0.473,0.187,7.174,0.000,3.758,9.171,0.198,0.000,0.000,0.000,0.000,0,0.999,0.013,793,1092,1491,1099,3.204,9.339
208,0.000,0.121,6.339,0.000,3.288,9.379,0.412,0.165,7.174,-0.005,3.717,9.126,0.198,0.000,0.000,0.000,0.000,0,0.999,0.013,792,1092,1490,1098,3.296,9.339
209,0.000,0.121,6.339,0.000,3.303,9.387,0.259,0.165,7.174,0.005,3.717,9.116,0.259,0.000,0.000,0.000,0.000,0,0.999,0.011,792,1092,1490,1100,3.296,9.339
210,0.000,0.121,6.339,-0.005,3.236,9.358,0.137,0.165,7.174,0.005,3.782,9.126,0.229,0.000,0.000,0.000,0.000,0,0.999,0.014,792,1092,1491,1099,3.204,9.339
211,0.000,0.121,6.339,0.000,3.303,9.375,0.168,0.165,7.174,-0.005,3.739,9.133,0.137,0.000,0.000,0.000,0.000,0,0.999,0.014,792,1092,1491,1099,3.204,9.339
212,0.000,0.121,6.339,0.000,3.360,9.394,0.351,0.165,7.174,-0.005,3.698,9.130,0.076,0.000,0.000,0.000,0.000,0,0.999,0.013,795,1092,1494,1099,3.296,9.339
213,0.000,0.121,6.339,0.005,3.324,9.382,0.473,0.165,7.174,0.005,3.729,9.118,0.198,0.000,0.000,0.000,0.000,0,0.999,0.014,793,1092,1493,1100,3.204,9.339
214,0.000,0.121,6.339,0.000,3.300,9.399,0.229,0.165,7.174,0.000,3.782,9.118,0.198,0.000,0.000,0.000,0.000,0,0.999,0.014,792,1092,1492,1099,3.296,9.339
215,0.000,0.121,6.339,0.005,3.248,9.394,0.015,0.165,7.174,0.000,3.763,9.118,0.168,0.000,0.000,0.000,0.000,0,0.999,0.014,792,1092,1492,1100,3.296,9.339
216,0.000,0.121,6.339,0.000,3.291,9.372,0.046,0.165,7.174,-0.016,3.707,9.102,0.320,0.000,0.000,0.000,0.000,0,0.999,0.014,793,1092,1493,1100,3.296,9.339
