loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
200,0.000,-0.912,6.317,0.000,3.590,9.303,-0.381,-0.275,10.272,0.005,3.985,9.056,-0.412,0.000,0.000,0.000,0.000,0,0.999,-0.940,117,168,1435,1042,3.479,9.339
201,0.000,-0.912,6.317,0.000,3.602,9.300,-0.473,-0.275,10.272,0.005,3.985,9.056,-0.412,0.000,0.000,0.000,0.000,0,0.999,-0.939,118,170,1433,1042,3.479,9.247
202,0.000,-0.912,6.317,0.016,3.595,9.286,-0.443,-0.275,10.272,0.000,3.983,9.051,-0.381,0.000,0.000,0.000,0.000,0,0.999,-0.939,118,170,1433,1042,3.479,9.247
203,0.000,-0.912,6.317,0.000,3.602,9.334,-0.381,-0.275,10.272,0.000,3.985,9.049,-0.534,0.000,0.000,0.000,0.000,0,0.999,-0.941,117,168,1433,1042,3.571,9.247
204,0.000,-0.934,6.317,-0.005,3.554,9.336,-0.381,-0.275,10.272,0.005,3.940,9.020,-0.565,0.000,0.000,0.000,0.000,0,0.999,-0.941,117,168,1433,1042,3.571,9.247
205,0.000,-0.934,6.317,0.000,3.526,9.334,-0.290,-0.253,10.272,0.005,3.923,9.004,-0.412,0.000,0.000,0.000,0.000,0,0.999,-0.941,118,165,1432,1042,3.571,9.247
206,0.000,-0.934,6.317,0.000,3.552,9.339,-0.198,-0.253,10.272,0.000,3.942,9.016,-0.534,0.000,0.000,0.000,0.000,0,0.999,-0.941,118,165,1432,1042,3.571,9.247
207,0.000,-0.956,6.317,-0.005,3.523,9.324,-0.229,-0.253,10.272,0.000,4.002,9.020,-0.595,0.000,0.000,0.000,0.000,0,0.999,-0.941,116,171,1433,1042,3.479,9.247
208,0.000,-0.956,6.317,0.005,3.537,9.305,-0.198,-0.253,10.272,0.000,3.971,8.996,-0.443,0.000,0.000,0.000,0.000,0,0.999,-0.941,116,171,1433,1042,3.479,9.247
209,0.000,-0.956,6.317,0.000,3.571,9.317,-0.290,-0.253,10.272,0.000,3.966,9.020,-0.504,0.000,0.000,0.000,0.000,0,0.999,-0.941,116,168,1434,1042,3.479,9.247
210,0.000,-0.956,6.317,-0.005,3.573,9.324,-0.443,-0.231,10.272,0.016,3.966,9.042,-0.687,0.000,0.000,0.000,0.000,0,0.999,-0.941,116,168,1434,1042,3.479,9.247
211,0.000,-0.956,6.317,-0.005,3.566,9.303,-0.351,-0.231,10.272,-0.005,3.966,9.013,-0.656,0.000,0.000,0.000,0.000,0,0.999,-0.942,117,169,1432,1042,3.571,9.247
