loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
200,0.000,0.648,8.954,0.005,3.667,9.109,0.168,0.626,5.680,-0.005,3.887,9.157,0.000,0.000,0.000,0.000,0.000,0,0.016,0.009,801,1079,1413,1017,3.662,9.155
201,0.000,0.648,8.954,0.000,3.731,9.157,0.000,0.626,5.680,0.000,3.940,9.157,0.168,0.000,0.000,0.000,0.000,0,0.014,0.009,803,1079,1414,1017,3.662,9.155
202,0.000,0.648,8.954,-0.005,3.763,9.166,-0.168,0.626,5.680,0.005,3.954,9.162,0.198,0.000,0.000,0.000,0.000,0,0.014,0.009,801,1078,1414,1017,3.662,9.064
203,0.000,0.648,8.954,-0.005,3.696,9.145,-0.076,0.648,5.680,0.000,3.933,9.190,0.015,0.000,0.000,0.000,0.000,0,0.014,0.009,801,1079,1413,1016,3.662,9.064
204,0.000,0.648,8.954,0.005,3.655,9.159,-0.076,0.648,5.680,0.000,3.937,9.176,-0.137,0.000,0.000,0.000,0.000,0,0.015,0.009,801,1079,1414,1019,3.662,9.155
205,0.000,0.626,8.954,0.000,3.717,9.176,-0.076,0.648,5.680,-0.005,3.961,9.126,-0.015,0.000,0.000,0.000,0.000,0,0.016,0.009,801,1080,1414,1017,3.754,9.155
206,0.000,0.626,8.954,0.000,3.772,9.164,0.000,0.670,5.680,0.000,3.865,9.152,-0.046,0.000,0.000,0.000,0.000,0,0.015,0.009,800,1079,1413,1017,3.662,9.064
207,0.000,0.626,8.954,-0.016,3.748,9.159,0.046,0.648,5.680,0.000,3.846,9.183,0.015,0.000,0.000,0.000,0.000,0,0.015,0.009,801,1079,1413,1017,3.571,9.155
208,0.000,0.626,8.954,-0.005,3.657,9.147,0.000,0.648,5.680,0.005,3.899,9.178,0.168,0.000,0.000,0.000,0.000,0,0.014,0.009,802,1079,1411,1019,3.662,9.155
209,0.000,0.626,8.954,-0.005,3.707,9.150,-0.076,0.670,5.680,-0.005,3.885,9.188,0.046,0.000,0.000,0.000,0.000,0,0.015,0.008,801,1081,1416,1019,3.754,9.155
210,0.000,0.626,8.954,0.005,3.794,9.178,-0.046,0.670,5.680,0.000,3.928,9.174,-0.015,0.000,0.000,0.000,0.000,0,0.016,0.009,801,1080,1417,1018,3.662,9.155
211,0.000,0.626,8.954,0.000,3.722,9.190,0.015,0.670,5.680,0.005,3.935,9.178,0.107,0.000,0.000,0.000,0.000,0,0.014,0.008,801,1080,1414,1018,3.571,9.064
212,0.000,0.626,8.954,-0.005,3.643,9.183,0.000,0.670,5.680,0.000,3.894,9.217,0.046,0.000,0.000,0.000,0.000,0,0.014,0.009,801,1080,1416,1018,3.662,9.064
213,0.000,0.626,8.954,-0.005,3.710,9.164,-0.015,0.670,5.680,0.000,3.887,9.190,0.000,0.000,0.000,0.000,0.000,0,0.015,0.009,801,1080,1413,1017,3.754,9.155
214,0.000,0.626,8.954,-0.005,3.789,9.162,-0.015,0.670,5.680,0.000,3.906,9.166,0.000,0.000,0.000,0.000,0.000,0,0.015,0.009,801,1081,1413,1019,3.662,9.155
215,0.000,0.626,8.954,-0.005,3.760,9.162,0.000,0.670,5.680,0.000,3.909,9.190,0.046,0.000,0.000,0.000,0.000,0,0.016,0.009,801,1080,1413,1019,3.571,9.155
216,0.000,0.626,8.954,0.000,3.715,9.174,0.000,0.670,5.680,0.000,3.892,9.164,0.000,0.000,0.000,0.000,0.000,0,0.014,0.008,801,1080,1413,1016,3.662,9.155
217,0.000,0.626,8.954,-0.005,3.729,9.142,0.000,0.692,5.680,0.000,3.916,9.118,0.000,0.000,0.000,0.000,0.000,0,0.014,0.009,801,1080,1418,1013,3.754,9.155
