loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
295,0.000,-0.099,11.327,-0.005,3.808,9.248,-1.663,-1.747,8.075,0.000,3.317,9.454,-1.389,0.000,0.000,0.000,0.000,0,0.016,0.008,799,1092,1414,1025,3.754,9.247
296,0.000,-0.077,11.327,0.000,3.784,9.265,-1.694,-1.769,8.075,0.000,3.269,9.427,-1.266,0.000,0.000,0.000,0.000,0,0.017,0.008,800,1092,1418,1024,3.754,9.247
297,0.000,-0.077,11.327,0.005,3.751,9.238,-1.633,-1.769,8.075,-0.005,3.253,9.425,-1.236,0.000,0.000,0.000,0.000,0,0.017,0.008,799,1092,1414,1025,3.754,9.247
298,0.000,-0.055,11.327,0.000,3.796,9.205,-1.572,-1.769,8.075,0.000,3.262,9.427,-1.236,0.000,0.000,0.000,0.000,0,0.017,0.008,800,1093,1414,1025,3.754,9.247
299,0.000,-0.033,11.305,0.000,3.818,9.243,-1.511,-1.791,8.075,0.005,3.296,9.444,-1.205,0.000,0.000,0.000,0.000,0,0.019,0.009,799,1092,1414,1025,3.662,9.155
300,0.000,-0.011,11.305,0.000,3.818,9.238,-1.602,-1.791,8.075,0.000,3.320,9.492,-1.205,0.000,0.000,0.000,0.000,0,0.017,0.008,800,1093,1414,1020,3.754,9.155
301,0.000,0.000,11.305,0.005,3.818,9.193,-1.511,-1.791,8.075,-0.005,3.312,9.473,-1.266,0.000,0.000,0.000,0.000,0,0.017,0.008,799,1092,1418,1020,3.754,9.155
302,0.000,0.000,11.305,-0.005,3.818,9.229,-1.358,-1.791,8.075,0.016,3.269,9.451,-1.144,0.000,0.000,0.000,0.000,0,0.017,0.008,802,1092,1414,1028,3.754,9.155
303,0.000,0.011,11.305,0.000,3.820,9.205,-1.389,-1.813,8.075,-0.005,3.243,9.470,-1.144,0.000,0.000,0.000,0.000,0,0.017,0.008,799,1097,1414,1028,3.754,9.155
304,0.000,0.033,11.305,0.000,3.892,9.226,-1.419,-1.813,8.075,0.016,3.288,9.458,-1.114,0.000,0.000,0.000,0.000,0,0.017,0.010,799,1093,1414,1024,3.754,9.155
