loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
255,0.000,-2.538,14.579,0.005,2.139,8.573,-11.795,-1.659,10.184,-0.016,2.858,9.427,-10.361,0.000,0.000,0.000,0.000,0,0.021,0.012,790,1048,1431,1030,2.106,8.515
256,0.000,-2.516,14.601,0.005,2.120,8.606,-12.192,-1.681,10.163,0.005,2.814,9.427,-11.093,0.000,0.000,0.000,0.000,0,0.021,0.012,792,1051,1427,1038,2.106,8.606
257,0.000,-2.494,14.623,0.005,2.063,8.604,-12.680,-1.725,10.119,-0.005,2.769,9.430,-11.795,0.000,0.000,0.000,0.000,0,0.021,0.013,790,1053,1428,1038,2.106,8.515
258,0.000,-2.494,14.623,0.000,2.063,8.563,-13.077,-1.747,10.097,-0.016,2.721,9.336,-12.406,0.000,0.000,0.000,0.000,0,0.021,0.013,789,1049,1429,1033,2.106,8.606
259,0.000,-2.472,14.645,0.000,2.113,8.568,-13.565,-1.791,10.075,0.000,2.786,9.276,-13.046,0.000,0.000,0.000,0.000,0,0.021,0.012,789,1049,1429,1032,2.014,8.515
260,0.000,-2.450,14.667,0.005,2.154,8.573,-13.779,-1.835,10.031,-0.005,2.652,9.355,-13.748,0.000,0.000,0.000,0.000,0,0.021,0.012,788,1048,1434,1032,2.014,8.515
261,0.000,-2.406,14.689,0.016,2.245,8.594,-13.779,-1.879,10.009,-0.005,2.728,9.358,-14.542,0.000,0.000,0.000,0.000,0,0.022,0.012,789,1051,1430,1034,2.106,8.515
262,0.000,-2.384,14.711,0.005,2.247,8.587,-13.962,-1.923,9.987,0.000,2.750,9.310,-15.183,0.000,0.000,0.000,0.000,0,0.022,0.013,788,1049,1431,1034,2.106,8.515
263,0.000,-2.362,14.733,0.005,2.228,8.553,-14.237,-1.945,9.943,0.000,2.731,9.308,-15.702,0.000,0.000,0.000,0.000,0,0.021,0.012,789,1047,1431,1033,2.197,8.515
264,0.000,-2.318,14.755,0.005,2.156,8.501,-14.420,-1.989,9.899,0.005,2.745,9.291,-16.342,0.000,0.000,0.000,0.000,0,0.020,0.012,789,1049,1431,1034,2.197,8.515
265,0.000,-2.296,14.777,0.016,2.012,8.431,-15.000,-2.033,9.877,-0.005,2.819,9.221,-16.739,0.000,0.000,0.000,0.000,0,0.021,0.013,788,1049,1434,1033,2.197,8.515
266,0.000,-2.274,14.799,0.005,1.969,8.369,-15.518,-2.054,9.833,-0.016,2.834,9.181,-17.014,0.000,0.000,0.000,0.000,0,0.022,0.012,789,1053,1430,1035,2.106,8.423
267,0.000,-2.252,14.821,0.005,1.926,8.371,-15.824,-2.076,9.811,0.000,2.807,9.178,-17.227,0.000,0.000,0.000,0.000,0,0.025,0.014,784,1049,1430,1035,1.923,8.423
268,0.000,-2.208,14.843,0.016,1.931,8.381,-16.007,-2.098,9.767,-0.005,2.913,9.159,-17.533,0.000,0.000,0.000,0.000,0,0.022,0.012,790,1045,1430,1034,1.923,8.331
269,0.000,-2.186,14.865,0.005,2.063,8.355,-16.281,-2.098,9.745,0.005,3.097,9.099,-17.685,0.000,0.000,0.000,0.000,0,0.021,0.012,789,1050,1430,1034,1.923,8.331
270,0.000,-2.142,14.887,0.027,2.170,8.371,-16.312,-2.098,9.701,-0.005,2.996,9.085,-17.746,0.000,0.000,0.000,0.000,0,0.021,0.012,788,1049,1434,1034,1.923,8.331
271,0.000,-2.120,14.909,0.027,2.089,8.371,-16.281,-2.098,9.679,0.000,2.814,9.109,-17.716,0.000,0.000,0.000,0.000,0,0.021,0.011,789,1049,1430,1036,2.014,8.331
272,0.000,-2.076,14.953,0.005,1.984,8.352,-16.434,-2.120,9.635,0.000,2.869,9.008,-17.685,0.000,0.000,0.000,0.000,0,0.022,0.011,789,1049,1429,1035,2.106,8.331
273,0.000,-2.033,14.975,0.027,2.106,8.429,-16.312,-2.120,9.613,-0.005,2.946,8.946,-17.472,0.000,0.000,0.000,0.000,0,0.021,0.011,787,1050,1429,1035,2.014,8.331
274,0.000,-1.989,15.019,0.000,2.156,8.549,-16.251,-2.120,9.591,0.005,2.989,9.013,-17.288,0.000,0.000,0.000,0.000,0,0.020,0.012,789,1045,1429,1035,1.923,8.331
275,0.000,-1.945,15.041,0.005,2.082,8.608,-16.403,-2.142,9.569,0.000,2.963,9.087,-17.166,0.000,0.000,0.000,0.000,0,0.020,0.010,789,1047,1430,1033,2.106,8.423
276,0.000,-1.901,15.084,0.016,2.120,8.687,-16.403,-2.142,9.525,-0.005,3.011,9.097,-16.953,0.000,0.000,0.000,0.000,0,0.020,0.011,790,1049,1429,1036,2.106,8.515
277,0.000,-1.857,15.106,0.005,2.240,8.829,-16.251,-2.142,9.503,0.005,3.047,9.080,-16.464,0.000,0.000,0.000,0.000,0,0.022,0.011,791,1049,1429,1035,2.014,8.606
278,0.000,-1.813,15.150,0.000,2.075,8.822,-16.129,-2.142,9.481,-0.016,3.075,9.095,-15.946,0.000,0.000,0.000,0.000,0,0.020,0.011,788,1049,1430,1034,2.106,8.606
279,0.000,-1.769,15.194,0.016,1.921,8.781,-16.434,-2.142,9.459,-0.005,2.958,9.176,-15.702,0.000,0.000,0.000,0.000,0,0.020,0.013,789,1048,1429,1035,2.197,8.789
280,0.000,-1.725,15.216,0.016,2.082,8.936,-16.434,-2.164,9.437,0.000,2.901,9.250,-15.732,0.000,0.000,0.000,0.000,0,0.020,0.011,789,1048,1429,1034,2.014,8.789
281,0.000,-1.681,15.260,0.000,2.197,9.063,-16.526,-2.164,9.393,0.000,2.925,9.257,-15.824,0.000,0.000,0.000,0.000,0,0.020,0.011,789,1048,1430,1036,1.831,8.698
282,0.000,-1.637,15.304,0.005,2.151,9.068,-16.800,-2.186,9.371,0.000,2.872,9.332,-16.007,0.000,0.000,0.000,0.000,0,0.020,0.011,788,1048,1429,1035,2.014,8.881
283,0.000,-1.593,15.326,0.016,2.173,9.118,-16.953,-2.208,9.350,0.005,2.910,9.444,-16.159,0.000,0.000,0.000,0.000,0,0.019,0.011,789,1047,1426,1035,2.197,9.064
284,0.000,-1.527,15.370,0.005,2.261,9.104,-17.166,-2.230,9.328,0.000,3.018,9.461,-16.312,0.000,0.000,0.000,0.000,0,0.018,0.009,795,1049,1430,1035,2.106,9.064
285,0.000,-1.483,15.414,0.000,2.257,9.123,-17.441,-2.230,9.284,0.000,3.073,9.420,-16.403,0.000,0.000,0.000,0.000,0,0.018,0.011,790,1053,1430,1036,2.106,9.064
286,0.000,-1.439,15.458,0.005,2.228,9.102,-17.594,-2.252,9.262,0.005,3.159,9.406,-16.434,0.000,0.000,0.000,0.000,0,0.018,0.010,789,1050,1433,1036,2.197,9.064
287,0.000,-1.395,15.480,0.027,2.190,8.944,-17.777,-2.252,9.240,0.000,3.142,9.437,-16.800,0.000,0.000,0.000,0.000,0,0.019,0.012,793,1048,1432,1037,2.197,9.064
288,0.000,-1.329,15.524,-0.005,2.273,8.965,-18.051,-2.252,9.196,0.000,3.135,9.473,-17.075,0.000,0.000,0.000,0.000,0,0.017,0.011,789,1048,1429,1037,2.197,9.064
289,0.000,-1.285,15.568,0.027,2.470,9.047,-18.265,-2.274,9.174,-0.005,3.164,9.461,-17.319,0.000,0.000,0.000,0.000,0,0.016,0.011,787,1049,1434,1036,2.106,8.881
290,0.000,-1.220,15.612,0.005,2.486,8.980,-18.418,-2.274,9.130,0.000,3.051,9.432,-17.777,0.000,0.000,0.000,0.000,0,0.016,0.011,790,1051,1431,1037,2.197,8.881
291,0.000,-1.176,15.634,0.005,2.551,8.901,-18.296,-2.296,9.108,0.000,3.087,9.425,-17.899,0.000,0.000,0.000,0.000,0,0.015,0.011,790,1050,1432,1037,2.380,8.972
292,0.000,-1.110,15.678,0.005,2.630,8.920,-18.204,-2.318,9.064,-0.027,3.138,9.423,-17.990,0.000,0.000,0.000,0.000,0,0.016,0.012,789,1048,1432,1037,2.472,8.972
293,0.000,-1.044,15.722,0.016,2.551,8.817,-18.173,-2.318,9.042,-0.016,3.032,9.384,-18.143,0.000,0.000,0.000,0.000,0,0.014,0.011,790,1049,1433,1032,2.472,8.881
294,0.000,-0.978,15.766,0.016,2.666,8.711,-18.021,-2.340,8.998,0.000,2.960,9.379,-18.296,0.000,0.000,0.000,0.000,0,0.014,0.011,790,1049,1438,1032,2.564,8.881
295,0.000,-0.912,15.810,0.005,2.747,8.699,-17.807,-2.362,8.976,-0.005,2.972,9.406,-18.387,0.000,0.000,0.000,0.000,0,0.014,0.011,792,1051,1434,1040,2.472,8.789
296,0.000,-0.846,15.854,0.005,2.580,8.699,-17.838,-2.384,8.932,0.005,2.960,9.408,-18.479,0.000,0.000,0.000,0.000,0,0.013,0.012,790,1053,1434,1041,2.655,8.698
297,0.000,-0.780,15.919,0.027,2.623,8.747,-17.746,-2.384,8.910,0.000,3.166,9.363,-18.418,0.000,0.000,0.000,0.000,0,0.013,0.012,789,1049,1434,1037,2.747,8.698
298,0.000,-0.714,15.963,0.005,2.728,8.707,-17.533,-2.384,8.888,-0.005,3.315,9.315,-18.082,0.000,0.000,0.000,0.000,0,0.012,0.010,790,1049,1434,1035,2.564,8.698
299,0.000,-0.626,16.007,0.000,2.632,8.704,-17.502,-2.384,8.866,-0.005,3.219,9.305,-17.472,0.000,0.000,0.000,0.000,0,0.011,0.010,793,1049,1439,1036,2.564,8.698
300,0.000,-0.560,16.051,0.005,2.436,8.764,-17.594,-2.384,8.822,-0.005,3.193,9.346,-17.227,0.000,0.000,0.000,0.000,0,0.012,0.010,790,1052,1434,1038,2.655,8.698
301,0.000,-0.494,16.117,0.027,2.439,8.747,-17.777,-2.406,8.800,-0.016,3.202,9.363,-17.075,0.000,0.000,0.000,0.000,0,0.011,0.011,788,1049,1434,1037,2.564,8.698
302,0.000,-0.428,16.161,0.005,2.498,8.774,-18.112,-2.406,8.778,-0.005,3.166,9.367,-16.648,0.000,0.000,0.000,0.000,0,0.011,0.010,790,1047,1434,1037,2.380,8.698
303,0.000,-0.363,16.205,0.000,2.391,8.814,-18.631,-2.406,8.756,0.000,3.071,9.418,-16.007,0.000,0.000,0.000,0.000,0,0.010,0.010,790,1048,1434,1037,2.380,8.698
304,0.000,-0.297,16.271,0.000,2.496,8.915,-18.936,-2.406,8.734,-0.016,3.145,9.432,-15.488,0.000,0.000,0.000,0.000,0,0.012,0.011,793,1049,1439,1037,2.472,8.698
