loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
200,0.000,-0.516,7.943,0.000,3.502,9.351,0.443,0.143,10.954,0.000,3.894,9.123,0.473,0.000,0.000,0.000,0.000,0,-0.999,0.016,809,1059,1427,1042,3.388,9.339
201,0.000,-0.516,7.943,0.000,3.502,9.363,0.504,0.165,10.954,0.000,3.892,9.114,0.443,0.000,0.000,0.000,0.000,0,-0.999,0.016,810,1059,1428,1041,3.479,9.339
202,0.000,-0.516,7.943,0.000,3.482,9.358,0.412,0.165,10.954,0.000,3.901,9.087,0.534,0.000,0.000,0.000,0.000,0,-0.999,0.016,810,1059,1428,1041,3.479,9.339
203,0.000,-0.516,7.943,0.000,3.521,9.348,0.320,0.165,10.954,-0.005,3.882,9.097,0.473,0.000,0.000,0.000,0.000,0,-0.999,0.015,810,1058,1427,1041,3.479,9.339
204,0.000,-0.516,7.943,0.005,3.482,9.348,0.229,0.165,10.954,-0.005,3.851,9.080,0.443,0.000,0.000,0.000,0.000,0,-0.999,0.015,810,1058,1427,1041,3.479,9.339
205,0.000,-0.516,7.943,-0.005,3.458,9.351,0.290,0.165,10.954,0.000,3.913,9.061,0.504,0.000,0.000,0.000,0.000,0,-0.998,0.015,810,1058,1428,1040,3.479,9.339
206,0.000,-0.516,7.943,-0.005,3.554,9.363,0.381,0.165,10.954,0.016,3.918,9.128,0.412,0.000,0.000,0.000,0.000,0,-0.998,0.015,810,1058,1428,1040,3.479,9.339
207,0.000,-0.516,7.943,0.000,3.542,9.367,0.412,0.165,10.954,-0.005,3.904,9.145,0.473,0.000,0.000,0.000,0.000,0,-0.999,0.017,809,1057,1429,1040,3.388,9.339
208,0.000,-0.516,7.943,0.005,3.518,9.341,0.443,0.165,10.954,-0.016,3.909,9.095,0.687,0.000,0.000,0.000,0.000,0,-0.999,0.017,809,1057,1429,1040,3.388,9.339
209,0.000,-0.516,7.943,0.005,3.504,9.329,0.504,0.165,10.954,0.005,3.839,9.109,0.595,0.000,0.000,0.000,0.000,0,-0.999,0.017,809,1057,1427,1039,3.479,9.339
210,0.000,-0.516,7.943,0.000,3.470,9.384,0.534,0.165,10.954,-0.005,3.837,9.128,0.381,0.000,0.000,0.000,0.000,0,-0.999,0.017,809,1057,1427,1039,3.479,9.339
211,0.000,-0.516,7.943,0.005,3.506,9.375,0.443,0.165,10.954,0.005,3.909,9.126,0.412,0.000,0.000,0.000,0.000,0,-0.999,0.017,809,1058,1427,1041,3.479,9.247
212,0.000,-0.516,7.943,0.005,3.509,9.344,0.443,0.165,10.954,0.005,3.882,9.104,0.534,0.000,0.000,0.000,0.000,0,-0.999,0.017,809,1058,1427,1041,3.479,9.247
