loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
255,0.000,32.443,40.639,-0.005,2.436,10.797,-23.514,-7.174,-1.483,0.000,2.731,11.151,-22.324,0.000,0.000,0.000,0.000,0,0.025,0.011,795,1068,1457,1058,2.655,10.712
256,0.000,32.399,40.595,-0.005,2.348,10.890,-24.430,-7.174,-1.483,0.005,2.664,11.036,-23.148,0.000,0.000,0.000,0.000,0,0.027,0.010,796,1068,1453,1060,2.564,10.712
257,0.000,32.333,40.551,-0.005,2.422,10.952,-25.284,-7.174,-1.461,0.005,2.439,11.055,-24.155,0.000,0.000,0.000,0.000,0,0.031,0.010,795,1068,1453,1059,2.472,10.712
258,0.000,32.289,40.507,-0.005,2.570,11.043,-25.895,-7.174,-1.461,-0.005,2.144,11.082,-25.467,0.000,0.000,0.000,0.000,0,0.030,0.010,797,1068,1453,1059,2.380,10.712
259,0.000,32.223,40.463,-0.016,2.522,11.082,-26.505,-7.174,-1.461,0.005,2.113,11.151,-26.596,0.000,0.000,0.000,0.000,0,0.030,0.010,795,1069,1452,1059,2.289,10.803
260,0.000,32.179,40.419,-0.038,2.458,11.084,-27.146,-7.196,-1.439,-0.005,2.036,11.134,-27.604,0.000,0.000,0.000,0.000,0,0.030,0.009,795,1068,1457,1059,2.380,10.895
261,0.000,32.136,40.375,-0.016,2.434,11.185,-27.512,-7.196,-1.439,0.000,2.000,10.984,-28.641,0.000,0.000,0.000,0.000,0,0.031,0.009,796,1068,1452,1061,2.564,10.986
262,0.000,32.070,40.353,-0.016,2.292,11.249,-28.275,-7.196,-1.417,-0.005,2.012,10.842,-29.618,0.000,0.000,0.000,0.000,0,0.032,0.009,795,1068,1452,1060,2.472,11.078
263,0.000,32.026,40.309,-0.027,2.333,11.333,-28.794,-7.196,-1.417,0.000,1.902,10.833,-30.655,0.000,0.000,0.000,0.000,0,0.030,0.009,793,1068,1452,1060,2.380,11.078
264,0.000,31.960,40.266,-0.016,2.398,11.477,-29.160,-7.196,-1.395,0.000,1.687,10.924,-31.754,0.000,0.000,0.000,0.000,0,0.030,0.009,795,1064,1452,1060,2.380,11.170
