loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
2443,0.000,20.775,34.509,1.368,6.631,8.357,27.604,10.141,20.512,-0.489,-0.470,7.660,32.364,0.000,0.000,0.000,0.000,0,0.193,0.069,858,1058,1441,1067,6.867,8.698
2444,0.000,21.039,34.706,1.379,7.191,8.204,27.726,9.965,20.446,-0.478,-0.904,7.713,31.571,0.000,0.000,0.000,0.000,0,0.190,0.068,861,1058,1442,1066,6.043,8.057
2445,0.000,21.281,34.926,1.401,7.708,8.309,28.672,9.789,20.380,-0.467,-1.318,7.859,30.533,0.000,0.000,0.000,0.000,0,0.188,0.067,858,1060,1443,1066,6.592,8.331
2446,0.000,21.545,35.146,1.401,6.985,8.405,28.702,9.591,20.314,-0.489,-1.287,7.912,29.770,0.000,0.000,0.000,0.000,0,0.189,0.067,859,1058,1441,1065,7.141,8.148
2447,0.000,21.786,35.366,1.412,6.980,8.245,28.916,9.415,20.248,-0.500,-1.203,7.986,29.191,0.000,0.000,0.000,0.000,0,0.190,0.066,859,1058,1442,1067,7.691,8.240
2448,0.000,22.050,35.563,1.423,7.486,8.146,29.099,9.240,20.160,-0.478,-1.110,7.893,28.641,0.000,0.000,0.000,0.000,0,0.190,0.065,859,1058,1443,1066,6.958,8.331
2449,0.000,22.292,35.783,1.445,6.463,7.766,28.763,9.064,20.094,-0.478,-0.822,7.730,28.397,0.000,0.000,0.000,0.000,0,0.186,0.064,860,1058,1444,1066,6.958,8.240
2450,0.000,22.533,35.981,1.445,6.559,8.254,28.580,8.888,20.028,-0.478,-0.521,7.782,28.305,0.000,0.000,0.000,0.000,0,0.185,0.063,860,1058,1445,1066,7.416,8.057
2451,0.000,22.775,36.201,1.456,5.996,8.242,27.359,8.712,19.962,-0.489,-0.341,7.732,28.153,0.000,0.000,0.000,0.000,0,0.183,0.063,860,1058,1442,1066,6.409,7.691
2452,0.000,23.017,36.398,1.445,5.412,7.830,26.413,8.558,19.897,-0.489,-0.114,7.610,28.031,0.000,0.000,0.000,0.000,0,0.181,0.061,860,1059,1441,1066,6.500,8.240
2453,0.000,23.258,36.618,1.467,6.935,7.909,26.658,8.405,19.831,-0.478,-0.209,7.500,27.665,0.000,0.000,0.000,0.000,0,0.180,0.061,860,1058,1443,1066,5.951,8.240
2454,0.000,23.500,36.816,1.500,7.047,8.072,26.993,8.251,19.765,-0.478,-0.336,7.373,27.420,0.000,0.000,0.000,0.000,0,0.177,0.060,856,1059,1445,1066,5.402,7.782
2455,0.000,23.742,37.035,1.489,6.411,8.362,27.481,8.097,19.699,-0.456,-0.181,7.395,26.688,0.000,0.000,0.000,0.000,0,0.174,0.060,861,1057,1445,1065,6.867,7.874
2456,0.000,23.962,37.233,1.489,6.126,8.144,27.665,7.943,19.633,-0.489,-0.458,7.433,26.017,0.000,0.000,0.000,0.000,0,0.173,0.059,860,1058,1445,1064,6.958,8.057
2457,0.000,24.203,37.431,1.511,5.702,7.711,27.665,7.767,19.567,-0.478,-0.798,7.445,25.589,0.000,0.000,0.000,0.000,0,0.172,0.058,861,1057,1445,1064,6.409,8.331
2458,0.000,24.423,37.629,1.533,5.585,7.387,27.451,7.592,19.479,-0.478,-0.497,7.337,25.284,0.000,0.000,0.000,0.000,0,0.170,0.058,861,1058,1443,1067,6.043,8.057
2459,0.000,24.665,37.827,1.544,5.901,7.742,27.939,7.438,19.413,-0.478,-0.099,7.356,24.643,0.000,0.000,0.000,0.000,0,0.169,0.057,862,1058,1445,1063,5.676,7.691
2460,0.000,24.884,38.046,1.555,6.133,8.350,27.817,7.284,19.347,-0.467,0.178,7.555,24.247,0.000,0.000,0.000,0.000,0,0.167,0.056,862,1057,1442,1065,5.585,7.324
2461,0.000,25.104,38.244,1.577,4.735,7.660,26.535,7.152,19.259,-0.489,0.628,7.610,24.277,0.000,0.000,0.000,0.000,0,0.165,0.055,859,1058,1446,1063,5.859,7.691
2462,0.000,25.302,38.442,1.555,4.239,7.265,25.406,7.020,19.193,-0.489,1.227,7.203,24.338,0.000,0.000,0.000,0.000,0,0.163,0.054,862,1057,1445,1064,6.043,8.331
2463,0.000,25.522,38.640,1.577,5.568,7.589,25.223,6.911,19.127,-0.456,1.545,6.992,24.460,0.000,0.000,0.000,0.000,0,0.162,0.054,862,1058,1440,1066,4.669,7.599
2464,0.000,25.741,38.837,1.610,5.601,7.828,25.345,6.801,19.062,-0.456,1.476,7.246,24.613,0.000,0.000,0.000,0.000,0,0.161,0.053,862,1058,1438,1065,4.211,7.233
2465,0.000,25.961,39.035,1.577,4.792,8.010,25.284,6.691,18.996,-0.467,0.825,7.416,24.521,0.000,0.000,0.000,0.000,0,0.159,0.052,863,1058,1446,1065,5.493,7.507
2466,0.000,26.181,39.233,1.610,4.191,7.536,25.254,6.559,18.930,-0.467,0.485,7.301,24.338,0.000,0.000,0.000,0.000,0,0.157,0.052,864,1058,1446,1066,5.585,7.782
2467,0.000,26.379,39.431,1.621,4.938,7.476,25.925,6.427,18.864,-0.467,0.612,7.057,24.125,0.000,0.000,0.000,0.000,0,0.156,0.051,863,1060,1446,1065,4.761,7.965
2468,0.000,26.598,39.606,1.642,5.762,7.483,26.658,6.295,18.798,-0.467,0.755,7.225,23.728,0.000,0.000,0.000,0.000,0,0.156,0.051,864,1058,1443,1063,4.120,7.507
2469,0.000,26.796,39.804,1.653,4.651,7.249,26.749,6.163,18.732,-0.456,0.980,7.555,23.484,0.000,0.000,0.000,0.000,0,0.153,0.050,864,1059,1443,1068,4.852,7.416
2470,0.000,26.994,40.002,1.642,2.886,7.431,25.925,6.054,18.644,-0.478,1.510,7.280,23.545,0.000,0.000,0.000,0.000,0,0.152,0.050,864,1058,1447,1067,5.676,7.416
2471,0.000,27.170,40.178,1.664,2.702,7.172,24.155,5.944,18.578,-0.489,2.137,7.067,24.247,0.000,0.000,0.000,0.000,0,0.151,0.049,868,1058,1443,1069,4.578,7.233
