loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
294,0.000,9.569,20.446,-0.016,2.743,9.566,0.000,8.602,20.138,0.000,3.174,9.406,0.000,0.000,0.000,0.000,0.000,0,-0.999,0.014,798,1011,1265,943,2.747,9.522
295,0.000,9.569,20.446,-0.005,2.709,9.547,0.000,8.602,20.138,0.000,3.154,9.389,-0.076,0.000,0.000,0.000,0.000,0,-0.999,0.014,798,1011,1265,943,2.747,9.522
296,0.000,9.569,20.446,0.000,2.728,9.554,0.076,8.602,20.138,0.005,3.121,9.434,-0.015,0.000,0.000,0.000,0.000,0,0.999,0.014,799,1012,1262,943,2.655,9.522
297,0.000,9.591,20.446,-0.005,2.822,9.564,0.015,8.602,20.138,0.005,3.152,9.420,-0.107,0.000,0.000,0.000,0.000,0,0.999,0.014,799,1012,1262,943,2.655,9.522
298,0.000,9.591,20.446,0.005,2.790,9.559,-0.046,8.602,20.138,-0.005,3.205,9.375,0.046,0.000,0.000,0.000,0.000,0,0.999,0.014,798,1009,1263,943,2.655,9.522
299,0.000,9.591,20.446,-0.005,2.709,9.549,0.076,8.602,20.138,0.005,3.176,9.391,0.137,0.000,0.000,0.000,0.000,0,0.999,0.014,798,1009,1263,943,2.655,9.522
300,0.000,9.591,20.446,0.000,2.740,9.569,0.137,8.602,20.138,0.000,3.145,9.423,0.076,0.000,0.000,0.000,0.000,0,0.999,0.014,798,1011,1262,942,2.747,9.522
301,0.000,9.591,20.446,-0.005,2.774,9.561,0.076,8.602,20.138,-0.005,3.154,9.473,0.015,0.000,0.000,0.000,0.000,0,0.999,0.014,798,1011,1262,942,2.747,9.522
302,0.000,9.613,20.446,0.000,2.738,9.578,0.076,8.602,20.138,0.005,3.188,9.454,0.000,0.000,0.000,0.000,0.000,0,0.999,0.014,798,1012,1262,943,2.655,9.522
303,0.000,9.613,20.446,0.005,2.743,9.614,0.107,8.602,20.138,-0.005,3.159,9.406,0.015,0.000,0.000,0.000,0.000,0,0.999,0.014,798,1012,1262,943,2.655,9.522
