loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
215,0.000,-0.758,11.261,-0.005,3.193,9.399,1.205,0.231,9.371,-0.005,3.176,9.411,1.053,0.000,0.000,0.000,0.000,0,0.017,0.008,799,1091,1413,1015,3.204,9.339
216,0.000,-0.736,11.261,0.000,3.205,9.415,1.266,0.231,9.371,-0.005,3.200,9.360,1.053,0.000,0.000,0.000,0.000,0,0.015,0.008,800,1091,1412,1015,3.113,9.339
217,0.000,-0.736,11.261,0.000,3.221,9.425,1.328,0.231,9.371,-0.005,3.214,9.370,0.961,0.000,0.000,0.000,0.000,0,0.014,0.009,799,1093,1412,1015,3.113,9.339
218,0.000,-0.736,11.261,0.000,3.243,9.415,1.328,0.231,9.371,0.005,3.207,9.360,0.961,0.000,0.000,0.000,0.000,0,0.014,0.009,799,1091,1416,1014,3.113,9.339
219,0.000,-0.714,11.261,-0.005,3.245,9.418,1.328,0.231,9.371,0.027,3.221,9.332,1.022,0.000,0.000,0.000,0.000,0,0.014,0.009,800,1091,1412,1016,3.204,9.339
220,0.000,-0.714,11.261,0.000,3.233,9.389,1.480,0.231,9.371,0.005,3.164,9.372,1.114,0.000,0.000,0.000,0.000,0,0.016,0.008,799,1091,1412,1015,3.204,9.339
221,0.000,-0.714,11.261,0.000,3.233,9.401,1.175,0.231,9.371,-0.016,3.145,9.336,1.266,0.000,0.000,0.000,0.000,0,0.014,0.008,799,1091,1413,1015,3.204,9.339
222,0.000,-0.692,11.261,0.016,3.231,9.434,0.900,0.231,9.371,0.005,3.138,9.320,1.266,0.000,0.000,0.000,0.000,0,0.014,0.009,798,1089,1412,1015,3.204,9.339
223,0.000,-0.692,11.261,0.005,3.231,9.411,1.114,0.231,9.371,0.000,3.190,9.322,1.144,0.000,0.000,0.000,0.000,0,0.014,0.006,799,1091,1417,1014,3.204,9.339
224,0.000,-0.692,11.261,0.000,3.260,9.403,1.358,0.231,9.371,0.000,3.166,9.320,0.961,0.000,0.000,0.000,0.000,0,0.014,0.008,800,1091,1414,1016,3.204,9.339
225,0.000,-0.670,11.261,0.000,3.226,9.485,1.419,0.231,9.371,0.000,3.142,9.310,1.083,0.000,0.000,0.000,0.000,0,0.015,0.008,799,1091,1413,1015,3.204,9.430
226,0.000,-0.670,11.261,0.000,3.217,9.463,1.419,0.231,9.371,0.000,3.171,9.298,1.236,0.000,0.000,0.000,0.000,0,0.014,0.008,801,1091,1414,1015,3.204,9.339
227,0.000,-0.670,11.261,-0.005,3.202,9.411,1.236,0.231,9.371,0.000,3.152,9.303,1.358,0.000,0.000,0.000,0.000,0,0.014,0.008,799,1090,1413,1015,3.204,9.339
228,0.000,-0.670,11.261,-0.005,3.233,9.396,1.266,0.231,9.371,0.005,3.142,9.315,1.266,0.000,0.000,0.000,0.000,0,0.014,0.008,798,1091,1413,1014,3.204,9.430
229,0.000,-0.648,11.261,-0.005,3.253,9.449,1.328,0.209,9.371,0.005,3.123,9.279,1.358,0.000,0.000,0.000,0.000,0,0.014,0.008,799,1091,1413,1016,3.204,9.430
230,0.000,-0.648,11.261,0.000,3.248,9.466,1.328,0.209,9.371,0.000,3.104,9.267,1.266,0.000,0.000,0.000,0.000,0,0.015,0.008,799,1092,1414,1015,3.113,9.339
231,0.000,-0.648,11.261,-0.005,3.262,9.449,1.205,0.209,9.371,0.000,3.152,9.288,1.297,0.000,0.000,0.000,0.000,0,0.014,0.008,798,1091,1413,1015,3.204,9.339
232,0.000,-0.648,11.261,0.005,3.233,9.444,1.175,0.209,9.371,0.000,3.159,9.265,1.236,0.000,0.000,0.000,0.000,0,0.014,0.008,798,1091,1413,1015,3.204,9.430
233,0.000,-0.626,11.261,0.000,3.236,9.439,1.297,0.209,9.371,0.005,3.159,9.233,1.236,0.000,0.000,0.000,0.000,0,0.014,0.008,799,1091,1411,1017,3.204,9.430
234,0.000,-0.626,11.261,0.000,3.236,9.473,1.297,0.209,9.371,-0.005,3.152,9.226,1.236,0.000,0.000,0.000,0.000,0,0.014,0.008,798,1093,1415,1016,3.204,9.430
235,0.000,-0.626,11.261,0.005,3.202,9.478,1.297,0.209,9.371,0.005,3.174,9.260,1.175,0.000,0.000,0.000,0.000,0,0.016,0.009,799,1092,1416,1017,3.204,9.430
